university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
fake_cl,1558878578350385577,ezraadams6724,4552,2385,97962,Sun Jul 07 00:00:00 +0000 2024
harvard_cl,3746385963819088152,christianross7367,8915,1276,595,Fri Jun 08 00:00:00 +0000 2018
fake_cl,772631299591078051,nolancastillo2704,5266,4501,89049,Fri Nov 08 00:00:00 +0000 2019
fake_cl,5729631652187699273,christopherperez5927,479,4008,30081,Thu Nov 24 00:00:00 +0000 2022
udec_cl,2485709214109279923,davidjackson497,6159,1197,24817,Tue Mar 28 00:00:00 +0000 2023
noestudie_cl,629807430937090891,connornguyen4824,5207,737,93958,Wed Aug 07 00:00:00 +0000 2019
fake_cl,9166110132229579043,jacerichardson487,6744,4692,93920,Sun Jul 14 00:00:00 +0000 2024
fake_cl,7868703148720761350,jacechavez9889,654,4152,34096,Thu Jun 30 00:00:00 +0000 2016
chile_cl,6097175185341115057,nathanlopez4316,5168,3932,53414,Tue Nov 16 00:00:00 +0000 2021
chile_cl,3467162334359794475,jaxsonparker2563,6445,2833,98260,Mon Feb 23 00:00:00 +0000 2004
chile_cl,6427005037078049788,charlesmurphy3143,7933,1048,52664,Fri Apr 26 00:00:00 +0000 2024
udec_cl,352126595723861114,jackmorris9973,9698,687,78598,Tue Apr 18 00:00:00 +0000 2017
udec_cl,2626734794759822435,silasyoung575,6319,3866,92478,Wed Mar 03 00:00:00 +0000 2010
chile_cl,6384354698690127573,aidendiaz4425,8648,504,99346,Mon Nov 04 00:00:00 +0000 2002
noestudie_cl,2325145346599910832,davidflores6365,498,1736,97171,Mon Nov 01 00:00:00 +0000 2004
udec_cl,4574507910901131319,liambailey2625,5098,909,59985,Tue Oct 17 00:00:00 +0000 2023
harvard_cl,5231822359144294326,jonathanreed1392,356,4782,55516,Thu Jan 04 00:00:00 +0000 2007
chile_cl,5650003693098131712,coltonphillips6984,7871,4797,81673,Thu May 22 00:00:00 +0000 2008
chile_cl,800249864083563718,davidbennett7713,6673,513,78501,Mon Sep 01 00:00:00 +0000 2014
fake_cl,1293177834530075808,jeremiahmurphy5833,148,4939,44879,Fri Mar 24 00:00:00 +0000 2000
harvard_cl,5269870899283015707,isaiahlewis9110,711,1388,46308,Tue Oct 30 00:00:00 +0000 2007
fake_cl,1092701920996145135,michaelprice7886,416,2982,61359,Mon May 17 00:00:00 +0000 2004
fake_cl,8603899885444007534,maverickdavis4387,4536,1421,11269,Thu Jan 07 00:00:00 +0000 2021
noestudie_cl,3876554057723568083,aaronwilson9676,9986,3743,33920,Thu Feb 11 00:00:00 +0000 2010
fake_cl,5235163786826517959,matthewcollins3320,6581,4591,51704,Thu Oct 20 00:00:00 +0000 2016
chile_cl,148475021264452255,xavierward8088,5010,3553,8032,Sun Jun 21 00:00:00 +0000 2015
harvard_cl,7605379597258483423,eliasmurphy3203,366,156,28210,Thu Oct 17 00:00:00 +0000 2002
fake_cl,8528256773951439583,isaacbennett3261,4586,2921,60473,Sun Jun 22 00:00:00 +0000 2008
udec_cl,6484754407676515585,elijahcooper5659,5971,4976,93335,Sun Aug 31 00:00:00 +0000 2008
harvard_cl,7785371437589242316,noahprice7397,1134,3316,97001,Mon Sep 24 00:00:00 +0000 2012
fake_cl,8487356998458038793,benjaminturner2723,7296,230,43917,Sun Feb 23 00:00:00 +0000 2003
fake_cl,8356793016637183058,coltonnelson6837,5453,103,82847,Mon Sep 22 00:00:00 +0000 2003
fake_cl,2082129067961339025,gabriellewis3109,8783,796,2038,Thu Jan 20 00:00:00 +0000 2011
noestudie_cl,6857766486002524944,eastonramos1487,4735,4535,71417,Thu Jul 03 00:00:00 +0000 2014
udec_cl,2759784019807920962,xavieredwards3479,7166,277,51003,Fri Sep 14 00:00:00 +0000 2007
chile_cl,9154012750573694996,leonardomorgan5886,9967,3351,68088,Wed Aug 20 00:00:00 +0000 2014
harvard_cl,6131490907689564755,charlesbaker6488,95,274,86624,Tue Apr 25 00:00:00 +0000 2006
udec_cl,5655409270075197590,lukedavis1824,5204,2895,60046,Tue Jun 12 00:00:00 +0000 2018
fake_cl,5360134850055106868,owenanderson5575,3419,4841,47503,Wed Dec 16 00:00:00 +0000 2009
noestudie_cl,420513488189951949,matthewmorris6926,396,3847,3414,Sat Nov 21 00:00:00 +0000 2015
chile_cl,1772731814352916754,coopermorales77,6557,4538,7793,Mon Jan 07 00:00:00 +0000 2019
fake_cl,8891510841229435028,nolandavis2540,4399,4902,46730,Sun Nov 14 00:00:00 +0000 2021
harvard_cl,8855402416666846903,noahjones9213,2598,4134,41185,Sat Jul 05 00:00:00 +0000 2003
fake_cl,5364213449398483000,cartercampbell224,1993,4722,14040,Wed Mar 21 00:00:00 +0000 2018
noestudie_cl,6882864511091229640,aidengreen7761,1007,2498,42099,Sun Dec 17 00:00:00 +0000 2006
noestudie_cl,2487659748501230716,anthonychavez5016,6959,4462,34286,Thu Aug 28 00:00:00 +0000 2014
fake_cl,6873451299306434669,thomascruz3064,9911,2257,69079,Tue Nov 30 00:00:00 +0000 2021
noestudie_cl,538870711873183614,jeremiahrodriguez1736,3101,2499,56529,Tue Sep 24 00:00:00 +0000 2024
fake_cl,8697114249890979350,wyattparker5066,3057,4665,78802,Tue Nov 09 00:00:00 +0000 2004
udec_cl,7799480584286155175,robertmiller5926,6578,129,45324,Fri Jan 05 00:00:00 +0000 2001
noestudie_cl,6895839959396497071,jackking3335,2848,2945,46379,Wed Jul 05 00:00:00 +0000 2000
noestudie_cl,1599934930261497348,lincolnsmith6307,4771,2426,98754,Tue Feb 23 00:00:00 +0000 2021
noestudie_cl,6094318708390207689,cameronprice9507,1834,2768,93472,Sat Sep 07 00:00:00 +0000 2019
udec_cl,2504910713184248140,iandiaz2744,4905,4413,48902,Fri Apr 06 00:00:00 +0000 2007
harvard_cl,692607283729848244,jacelewis4302,5725,4858,50109,Sun Nov 14 00:00:00 +0000 2004
chile_cl,5958161301660256297,maverickturner2016,5504,1987,86068,Wed Dec 21 00:00:00 +0000 2011
fake_cl,5637936931548852008,liamruiz7146,9115,3857,19829,Wed Apr 07 00:00:00 +0000 2004
fake_cl,1532019721666637760,wesleyphillips2812,6745,2065,3059,Fri Nov 24 00:00:00 +0000 2000
chile_cl,5944408633402520526,gabrielanderson4791,894,2759,35887,Sat Feb 14 00:00:00 +0000 2009
noestudie_cl,8868883601690762712,oliveredwards535,3049,475,88347,Sun Jul 25 00:00:00 +0000 2010
noestudie_cl,3895886947131486924,ezrarichardson4688,7206,4227,86272,Fri Nov 28 00:00:00 +0000 2008
fake_cl,2882244479889408270,lucaswright3974,7839,2139,37548,Mon Jun 23 00:00:00 +0000 2003
chile_cl,792774505247965172,eliasmartin739,704,4896,60429,Wed Jan 26 00:00:00 +0000 2000
udec_cl,70573203967164352,christianbailey619,2643,3242,46531,Wed Feb 13 00:00:00 +0000 2008
harvard_cl,5222872457630223922,adrianreyes1614,7553,81,99391,Wed Apr 14 00:00:00 +0000 2004
fake_cl,2275180342711723888,lukeramirez3723,1584,4134,48194,Sat May 20 00:00:00 +0000 2000
fake_cl,4794307110194049675,elitaylor2669,1112,1638,87362,Mon Nov 03 00:00:00 +0000 2003
fake_cl,852214444780324046,johnjohnson7522,7838,4509,79698,Thu Jan 13 00:00:00 +0000 2005
noestudie_cl,4315808571689098454,kaijones4425,9810,1388,89358,Mon Feb 25 00:00:00 +0000 2002
fake_cl,1699508264319730163,asherhoward1380,3145,4192,6752,Sun Feb 14 00:00:00 +0000 2021
harvard_cl,1883477401620441480,carterhall7186,3047,1994,66608,Sun Dec 13 00:00:00 +0000 2020
noestudie_cl,901755072424884237,aidenscott5411,8196,1824,69959,Sun Apr 18 00:00:00 +0000 2021
chile_cl,4149064668832812096,joshuaflores7271,9057,1110,27911,Thu Oct 07 00:00:00 +0000 2021
harvard_cl,1380661113029407529,jaxonalvarez7661,4425,1965,53327,Wed Jan 03 00:00:00 +0000 2024
udec_cl,7010793800815032507,benjaminwalker7626,3363,312,65070,Thu Apr 11 00:00:00 +0000 2002
chile_cl,1652428329678435650,eliasgonzalez6962,7053,1689,93400,Sun Aug 04 00:00:00 +0000 2024
chile_cl,628107382391837356,alexanderperez735,7764,36,65474,Thu Jul 04 00:00:00 +0000 2002
noestudie_cl,3892650197126988629,nicholasprice8548,8852,3683,80930,Mon Aug 30 00:00:00 +0000 2021
noestudie_cl,9123633777595679750,matthewsanderson966,70,2567,40712,Sat Apr 19 00:00:00 +0000 2014
noestudie_cl,6567371262419797708,wyattnelson6781,324,770,3214,Thu Jun 13 00:00:00 +0000 2019
chile_cl,2351862439423753569,henrylong7111,1687,2707,84076,Wed Dec 31 00:00:00 +0000 2003
chile_cl,5512035187872760467,robertcruz1695,9559,2908,17041,Mon Jun 04 00:00:00 +0000 2018
udec_cl,8732045229050848026,joshuajames5500,3331,813,24838,Sat Feb 15 00:00:00 +0000 2020
chile_cl,6469879617367801739,ezraanderson2732,5253,3785,25038,Thu Apr 03 00:00:00 +0000 2008
fake_cl,3974188828234497522,nolantorres5024,9964,1777,88761,Tue Mar 23 00:00:00 +0000 2010
harvard_cl,4908392622767786437,romansanchez1136,1470,3273,61264,Thu Jul 18 00:00:00 +0000 2013
fake_cl,5512649919975671964,ezekielmorgan515,6702,461,15923,Mon Jun 07 00:00:00 +0000 2021
udec_cl,6694455378446250267,josemartin4776,2149,1160,54236,Sun Mar 19 00:00:00 +0000 2017
chile_cl,7684487189700094700,elijahroberts4373,1495,4296,15445,Fri Mar 04 00:00:00 +0000 2005
fake_cl,4935230826674618999,sebastianwilson34,179,4504,65524,Sat Apr 04 00:00:00 +0000 2020
chile_cl,8111053012224253935,isaiahwood335,6446,3091,64641,Thu Sep 16 00:00:00 +0000 2010
chile_cl,6330629691811780679,hudsonmurphy3826,6575,2591,45805,Sat Sep 28 00:00:00 +0000 2019
udec_cl,6074394905956521262,alexanderlee7082,6050,2558,11120,Fri Jan 27 00:00:00 +0000 2017
chile_cl,3829414438188426897,jaxsonpatel6756,6971,909,77830,Mon Feb 18 00:00:00 +0000 2013
udec_cl,6481762161922853415,greysongreen9345,7080,2352,13677,Sat Sep 26 00:00:00 +0000 2015
udec_cl,6151265812550111617,joshuamartinez793,1635,940,51806,Tue Mar 01 00:00:00 +0000 2022
chile_cl,2006030043957963348,jacksondiaz9780,3968,3400,89239,Sat Feb 18 00:00:00 +0000 2023
fake_cl,2457936101763318102,jordanmurphy4013,6542,1820,96609,Sat Apr 28 00:00:00 +0000 2018
harvard_cl,2660796601840578362,landonmorris5729,557,1641,14122,Fri Jul 15 00:00:00 +0000 2016
harvard_cl,4248850565662700513,jackrobinson5018,6556,2341,53589,Sat Dec 10 00:00:00 +0000 2022
harvard_cl,2554819766877750913,davidortiz4331,9910,3594,87606,Sun May 11 00:00:00 +0000 2014
chile_cl,6239454429987601360,michaeldavis8555,5793,2660,18454,Wed Sep 02 00:00:00 +0000 2015
noestudie_cl,9210005004230149614,aidenjohnson1843,7097,2957,78875,Wed Jun 13 00:00:00 +0000 2007
udec_cl,4758049238220679588,charleswilliams5903,2336,271,15991,Mon Dec 05 00:00:00 +0000 2022
udec_cl,2321594667775801344,ezrabrown1211,6663,130,23870,Sun Sep 13 00:00:00 +0000 2015
chile_cl,1732257604601402817,jaxsonmyers7372,1242,3296,55340,Sat Jul 28 00:00:00 +0000 2001
chile_cl,3056859616997850441,benjaminhernandez4211,6665,4067,52669,Sat Sep 03 00:00:00 +0000 2022
fake_cl,4063502799942224367,kaiross3609,5483,4802,47699,Mon Aug 21 00:00:00 +0000 2000
chile_cl,8576151988332321436,williampatel8630,3087,3466,251,Sun Aug 20 00:00:00 +0000 2000
fake_cl,8799675636971687448,levinguyen1409,8319,4048,60273,Thu Aug 11 00:00:00 +0000 2005
chile_cl,5230584256170696026,carsonyoung2678,5762,2006,92486,Sat Sep 27 00:00:00 +0000 2008
chile_cl,2029611458840804337,michaelthomas5493,7486,4327,56935,Sat May 18 00:00:00 +0000 2019
fake_cl,2733076688861847833,isaiahmyers1903,3107,1376,63762,Sun Jun 07 00:00:00 +0000 2015
harvard_cl,5329095637730698852,ianthomas1842,8699,4456,41965,Wed Mar 08 00:00:00 +0000 2017
noestudie_cl,840364872284827674,cameronsanchez1367,7406,4742,9086,Fri Nov 15 00:00:00 +0000 2002
udec_cl,2646124522798613734,lucasrobinson1197,2831,3747,48367,Tue Jan 29 00:00:00 +0000 2008
harvard_cl,3531451971125066602,adrianmiller1870,530,4721,72425,Fri May 18 00:00:00 +0000 2007
noestudie_cl,5367014939175789253,alexanderlopez7184,1305,3456,30076,Tue Apr 23 00:00:00 +0000 2013
chile_cl,6779654500948009775,parkerrivera5159,3340,2140,96707,Thu Dec 14 00:00:00 +0000 2006
harvard_cl,7338289321052976289,jacksonthompson2742,4662,203,70116,Fri May 05 00:00:00 +0000 2000
chile_cl,2426228578028123177,parkerhill2599,4173,4654,31527,Mon Oct 30 00:00:00 +0000 2023
udec_cl,3100371395981872087,kaikelly1328,6910,2353,9663,Sat Aug 24 00:00:00 +0000 2024
noestudie_cl,3393864323049142032,ashergomez5440,2528,3670,99057,Mon Dec 23 00:00:00 +0000 2013
harvard_cl,4550182998775826058,sebastianramos6720,5175,1585,7711,Thu Mar 11 00:00:00 +0000 2004
noestudie_cl,2106276805026564529,noahpatel8108,9498,109,38083,Thu May 20 00:00:00 +0000 2004
noestudie_cl,6272541747866277496,dylanreed368,2650,4583,32435,Mon Jan 11 00:00:00 +0000 2010
udec_cl,1765770870387094452,johngarcia3435,2681,4369,27999,Fri Nov 27 00:00:00 +0000 2020
chile_cl,920476289772212624,anthonyramos919,9397,216,84310,Tue Nov 19 00:00:00 +0000 2002
chile_cl,1560427426735939126,xaviergomez9284,4391,4525,36538,Sun Aug 03 00:00:00 +0000 2014
chile_cl,1589686489010701820,carsonortiz1842,5871,3730,51268,Wed Mar 03 00:00:00 +0000 2010
fake_cl,4847457422780550560,jacobross7439,3512,2362,22255,Sat Dec 09 00:00:00 +0000 2023
fake_cl,8985441373621223670,carterbennett4253,8017,4898,39027,Thu Jul 05 00:00:00 +0000 2012
fake_cl,7033061554759207941,aidenwatson5792,9684,4022,46450,Wed Nov 11 00:00:00 +0000 2009
chile_cl,9089164756378863630,williamwatson7980,7940,2068,5689,Sat Aug 03 00:00:00 +0000 2013
harvard_cl,1802231367609708012,liamramos9552,679,2080,59965,Thu May 28 00:00:00 +0000 2015
harvard_cl,3442417216908098354,elimitchell9117,814,610,69251,Sun Oct 04 00:00:00 +0000 2009
chile_cl,591815489695880423,matthewhill3297,7832,4749,43004,Fri May 19 00:00:00 +0000 2023
udec_cl,3093553301266963556,lucaalvarez638,8648,614,48342,Sat Mar 30 00:00:00 +0000 2019
fake_cl,578007373562186190,eastonjohnson2079,4436,1387,61366,Tue Aug 11 00:00:00 +0000 2009
fake_cl,1754437351493796228,lucacampbell4256,7847,847,80655,Wed Feb 26 00:00:00 +0000 2020
udec_cl,8197253085033249754,jaydenkelly6072,9957,1005,24128,Sun Feb 12 00:00:00 +0000 2012
fake_cl,5266607978523679163,jacekim9630,6221,2533,97395,Tue Jul 08 00:00:00 +0000 2014
harvard_cl,5903430415548243152,lincolncox7536,6235,1895,5151,Tue Jun 12 00:00:00 +0000 2001
chile_cl,5994001047604308423,theodoremitchell4714,748,1882,75393,Wed Feb 10 00:00:00 +0000 2016
chile_cl,8973184423516404739,angelramirez4334,6343,945,77668,Wed Jul 11 00:00:00 +0000 2018
noestudie_cl,2353425244921176129,oliverwatson7924,9142,2806,97929,Sat Sep 14 00:00:00 +0000 2002
udec_cl,4404526876387070237,austinevans4214,2631,2779,85866,Sun Feb 04 00:00:00 +0000 2007
fake_cl,4611089664212188007,robertmendoza3912,1848,555,76329,Mon Oct 21 00:00:00 +0000 2019
udec_cl,7946935122331172113,robertwalker2645,6786,3097,86002,Sun Feb 26 00:00:00 +0000 2023
udec_cl,1682457490593561814,loganrodriguez6765,8051,2910,61150,Sat Sep 30 00:00:00 +0000 2006
udec_cl,4011734908092708694,austinmorales6101,7782,2746,60439,Thu Feb 22 00:00:00 +0000 2007
chile_cl,6253406961544273665,coopermorales6789,3925,67,88748,Wed Nov 11 00:00:00 +0000 2009
noestudie_cl,6022782008951782670,adamwatson5780,9684,3986,86808,Sat Jul 10 00:00:00 +0000 2004
noestudie_cl,8414190400614730879,ethanflores7095,7995,3858,88141,Thu Aug 16 00:00:00 +0000 2001
udec_cl,1953923080588779342,jaceroberts2836,583,2512,29021,Sat Sep 20 00:00:00 +0000 2008
harvard_cl,7457701628858121864,dylanwilliams7024,8102,4051,82027,Wed Nov 07 00:00:00 +0000 2018
harvard_cl,8656560207495615749,calebrodriguez1318,8876,652,91113,Mon Jul 06 00:00:00 +0000 2009
noestudie_cl,8065724057863668746,jamesonwright9069,3096,3422,37561,Tue Jul 11 00:00:00 +0000 2000
fake_cl,432859116379921631,ezracarter6592,1863,3889,90259,Fri May 03 00:00:00 +0000 2024
harvard_cl,7496862581671201217,elijames7380,9702,3773,49111,Thu Jun 02 00:00:00 +0000 2016
chile_cl,593290933274772373,jeremiahjimenez7318,1203,2938,55176,Fri Jan 31 00:00:00 +0000 2003
noestudie_cl,7807632590792859464,kaicruz2452,1252,1232,90319,Mon Dec 23 00:00:00 +0000 2019
noestudie_cl,3519767717335093019,carsonallen9598,4538,2159,76554,Sun Sep 11 00:00:00 +0000 2016
fake_cl,5359481739300502632,charleskelly9656,2276,4906,60090,Thu Aug 17 00:00:00 +0000 2017
chile_cl,9056372427020892184,johnramos6925,951,2385,35834,Sun Jul 27 00:00:00 +0000 2014
noestudie_cl,1297761648742547758,connorkim6957,7899,156,5212,Thu Oct 28 00:00:00 +0000 2021
fake_cl,3950786544143924857,alexandermiller283,742,4978,83518,Thu Sep 21 00:00:00 +0000 2006
noestudie_cl,7733633437482536006,jordanramos8774,1668,3454,86237,Fri May 14 00:00:00 +0000 2021
fake_cl,7075917460020934097,ethanramirez7425,9807,537,35483,Sun Apr 29 00:00:00 +0000 2001
fake_cl,6454699719068889640,huntermorgan5960,3760,1124,66656,Mon Apr 02 00:00:00 +0000 2018
harvard_cl,8539030144239587509,axelhall4121,2617,217,89130,Mon Mar 26 00:00:00 +0000 2012
fake_cl,6116780020920435326,gabrielcastillo3701,7168,4702,57210,Wed Sep 19 00:00:00 +0000 2007
harvard_cl,6084970856098680563,jacobprice688,2378,345,81469,Thu Aug 26 00:00:00 +0000 2010
noestudie_cl,6231568394735511591,maverickrivera2029,8051,1785,45530,Wed Jul 14 00:00:00 +0000 2010
harvard_cl,7789240032762356648,henryreed5812,4366,1856,46872,Tue Mar 22 00:00:00 +0000 2005
chile_cl,7236007129428492910,noahkim5133,3267,471,68086,Mon Dec 11 00:00:00 +0000 2000
fake_cl,824110398345160263,charlesjohnson8469,1947,72,60896,Fri Jun 22 00:00:00 +0000 2012
chile_cl,7430440562549358393,connormartin9068,5271,3256,78890,Mon Jul 16 00:00:00 +0000 2007
noestudie_cl,7558162660998414986,davidsmith932,2005,1081,9595,Wed Mar 28 00:00:00 +0000 2001
chile_cl,6847114821186526206,romansmith1733,724,4474,8107,Sat Feb 18 00:00:00 +0000 2012
chile_cl,7154319019079640687,masonward9649,4525,2609,3788,Mon Jan 10 00:00:00 +0000 2000
udec_cl,8842939475934977203,jacescott9826,3736,737,96361,Thu Jun 02 00:00:00 +0000 2005
harvard_cl,8053781465984941127,jaxsonmyers561,679,3111,72110,Thu Jun 08 00:00:00 +0000 2000
noestudie_cl,88165538434197464,jacecarter551,2845,1439,42262,Wed Oct 25 00:00:00 +0000 2017
udec_cl,4842030278360523929,alexanderrivera6410,7945,3,73262,Fri May 26 00:00:00 +0000 2023
udec_cl,6946915268543806541,joshuagonzalez5231,5175,1032,79830,Fri Jun 15 00:00:00 +0000 2007
chile_cl,3894080628798781985,elijahallen2560,6187,2845,67650,Fri Jan 03 00:00:00 +0000 2020
harvard_cl,410104402121334501,jamessmith8236,1851,199,82259,Sat Nov 06 00:00:00 +0000 2010
noestudie_cl,970748824682425663,samuelbennett3245,3300,1887,56026,Tue Jul 06 00:00:00 +0000 2004
udec_cl,955343019446277725,aidenwilliams6314,8749,2837,79634,Wed Apr 08 00:00:00 +0000 2020
fake_cl,4861673466886386686,jaxsonmorris4830,6216,82,61777,Sat Jul 11 00:00:00 +0000 2015
noestudie_cl,4432628340962557587,huntermartinez790,199,2920,5023,Sat Apr 13 00:00:00 +0000 2019
chile_cl,2560120978809478168,owenstewart1184,433,4314,8039,Sat May 21 00:00:00 +0000 2005
noestudie_cl,1095637089673256863,jamescox9934,5541,1,43868,Mon Nov 23 00:00:00 +0000 2020
noestudie_cl,1651457314325253260,xavierruiz6330,6434,3442,67127,Sat Feb 22 00:00:00 +0000 2003
udec_cl,4016780041567926463,isaiahmiller975,2075,3104,91600,Tue Feb 27 00:00:00 +0000 2007
chile_cl,7600975720187081027,ezragreen1939,4078,309,34302,Wed Sep 20 00:00:00 +0000 2000
noestudie_cl,293854397372501019,jacerichardson4440,7036,2360,48571,Fri Oct 16 00:00:00 +0000 2020
udec_cl,1240154149336329361,thomasperez149,6425,182,56256,Mon Nov 18 00:00:00 +0000 2024
harvard_cl,6467437736268197442,juliandavis7016,6640,888,6129,Thu Dec 22 00:00:00 +0000 2011
udec_cl,1678444336663025895,jackperez8471,8444,3819,8604,Thu Aug 02 00:00:00 +0000 2001
noestudie_cl,627144336321890069,aidenprice2356,3755,4570,30947,Thu May 28 00:00:00 +0000 2015
chile_cl,4110498800607102371,theodorebrooks5719,2524,1407,97268,Wed Dec 19 00:00:00 +0000 2007
harvard_cl,3649548122064820549,masonlopez1136,3383,668,36816,Fri Jan 06 00:00:00 +0000 2023
fake_cl,522858206080602605,everettallen8244,1312,2564,80300,Wed Dec 14 00:00:00 +0000 2022
udec_cl,6395871177677328045,charlespeterson3038,1079,1121,39524,Fri Jan 29 00:00:00 +0000 2016
fake_cl,4359242436713868379,jordanhall157,9441,212,64455,Sun Jun 05 00:00:00 +0000 2022
fake_cl,9122152122967209173,aaronortiz9519,9251,2835,440,Sun Jun 18 00:00:00 +0000 2006
chile_cl,665085385826059403,andrewcook4645,9020,798,89815,Sun Jul 13 00:00:00 +0000 2008
fake_cl,2911026108831508240,ezrawright9223,9036,2937,57631,Sun Nov 08 00:00:00 +0000 2020
chile_cl,361525778245979258,asherrobinson5058,7195,3536,66210,Thu Jun 20 00:00:00 +0000 2002
chile_cl,4587435208208555941,theodoremorris1123,9893,918,56162,Sun Mar 08 00:00:00 +0000 2020
harvard_cl,1570861594721420867,isaiahjackson1220,5974,900,29199,Fri Sep 29 00:00:00 +0000 2023
chile_cl,3636890565554770618,matthewyoung7247,4566,4232,46409,Thu Nov 20 00:00:00 +0000 2003
harvard_cl,1845445420730997337,dylanmartin712,1452,551,63444,Tue Feb 01 00:00:00 +0000 2022
harvard_cl,3732290122894829055,lucasbrown4615,7641,4099,14470,Fri Feb 08 00:00:00 +0000 2013
chile_cl,5183469333681347296,greysonortiz4553,5239,3192,44747,Mon Oct 23 00:00:00 +0000 2000
chile_cl,8797270127534722179,connorsmith1742,9903,2923,94827,Thu Feb 09 00:00:00 +0000 2023
fake_cl,4954129283522116874,austinmitchell9615,6816,341,4097,Sat Dec 01 00:00:00 +0000 2007
noestudie_cl,6278968612076732867,oliverward571,3040,2611,12550,Wed Dec 23 00:00:00 +0000 2015
chile_cl,4205475047027756385,santiagojimenez4413,6961,2886,84585,Mon Dec 02 00:00:00 +0000 2024
chile_cl,4102390276106112198,wyattcollins747,5815,4217,59528,Sun Nov 14 00:00:00 +0000 2021
noestudie_cl,8448544283552334723,theodorenguyen6132,2041,4683,69388,Mon Sep 19 00:00:00 +0000 2005
noestudie_cl,6364485257494369994,jordanhughes2304,8229,2281,96502,Wed Mar 29 00:00:00 +0000 2023
chile_cl,1055981003636476314,coltonallen8591,6816,881,33014,Tue Jun 28 00:00:00 +0000 2005
harvard_cl,8915230571388538016,aidenmiller5262,5244,1629,72636,Tue Jan 17 00:00:00 +0000 2006
udec_cl,7525602580299788675,andrewbennett4146,2950,1914,35949,Mon Jun 25 00:00:00 +0000 2007
noestudie_cl,935326983198816277,jonathanhall3663,9490,1139,61867,Thu Jun 30 00:00:00 +0000 2005
chile_cl,3173942318111918606,henrybennett1893,5999,553,17495,Wed Nov 25 00:00:00 +0000 2020
chile_cl,2323580712364575612,nathanward2741,4377,248,13903,Sat Feb 01 00:00:00 +0000 2003
noestudie_cl,1964912363746984782,aidenmartinez309,5767,289,58696,Mon Sep 09 00:00:00 +0000 2024
harvard_cl,3046101260995672723,ezraphillips9953,2106,3211,5633,Tue Jun 16 00:00:00 +0000 2015
harvard_cl,2431640681019292967,landonhughes4213,6435,4464,53815,Fri Feb 20 00:00:00 +0000 2009
chile_cl,5225635757111356359,romanwilson3018,391,4796,69505,Thu Apr 22 00:00:00 +0000 2021
noestudie_cl,2818924699478435738,austingutierrez1231,1251,3294,70798,Mon Jun 14 00:00:00 +0000 2021
fake_cl,7220847008481967271,matthewhernandez9456,9585,1337,25379,Thu Mar 25 00:00:00 +0000 2004
harvard_cl,6480816490611810644,landoncampbell4821,9598,2697,4812,Tue Jul 04 00:00:00 +0000 2023
harvard_cl,1068482818396187402,aaronflores2478,6995,1470,84996,Tue Dec 12 00:00:00 +0000 2023
harvard_cl,9021272530272410541,cameroncox3266,1184,3402,73308,Wed Oct 06 00:00:00 +0000 2004
harvard_cl,5515390147640368878,ryanwright2656,14,529,31177,Wed Dec 24 00:00:00 +0000 2008
udec_cl,7013411319951698643,leomiller5061,9499,367,94102,Tue May 27 00:00:00 +0000 2008
harvard_cl,8742641296761873726,nicholasedwards6400,4520,4453,85220,Wed Dec 15 00:00:00 +0000 2004
noestudie_cl,2906469263429469651,joshuawatson6354,2828,2891,56692,Sun Jun 17 00:00:00 +0000 2007
chile_cl,2787888643076254422,noahmartin2200,9531,650,23169,Thu Jan 27 00:00:00 +0000 2011
fake_cl,621956871774398942,ezradiaz9055,3403,3845,70904,Wed Jul 24 00:00:00 +0000 2024
udec_cl,600958480376378554,jaxsonkim2393,2608,409,2686,Thu Oct 13 00:00:00 +0000 2016
udec_cl,1087558257939462256,masonstewart3920,2097,3516,47101,Fri Jul 22 00:00:00 +0000 2016
harvard_cl,5310069344960246724,josiahscott3049,674,386,29367,Fri Feb 09 00:00:00 +0000 2024
noestudie_cl,7094345440692108006,eliasmartin5402,7300,763,19196,Sat Sep 24 00:00:00 +0000 2016
chile_cl,6880676321021967803,ashergreen4150,4177,4069,12912,Tue Apr 03 00:00:00 +0000 2018
harvard_cl,2610431215436178265,andrewgray39,1942,1034,23190,Thu Aug 10 00:00:00 +0000 2017
noestudie_cl,1616864455412443238,samuellopez5753,2548,2865,6480,Fri Jul 12 00:00:00 +0000 2002
noestudie_cl,1775603032312647951,elijahdiaz9641,6552,1021,61794,Sat Jun 03 00:00:00 +0000 2000
fake_cl,222075973604981707,carsonmiller8861,8690,83,48615,Wed Sep 28 00:00:00 +0000 2005
harvard_cl,1429598364828681892,wyattlewis9831,5857,3897,59282,Wed Aug 18 00:00:00 +0000 2010
noestudie_cl,151538328397448391,eastonjohnson9997,8025,3325,53525,Fri Jan 16 00:00:00 +0000 2004
harvard_cl,8153279322318083732,adrianharris9882,1275,3732,22578,Fri Oct 09 00:00:00 +0000 2020
chile_cl,7004246572088871178,jeremiahmartinez3002,6534,681,16994,Sun Jan 14 00:00:00 +0000 2024
fake_cl,947131267003150264,calebdavis7810,8084,1416,42446,Fri May 23 00:00:00 +0000 2014
udec_cl,2284151699391054241,graysonrobinson4915,3647,3825,67253,Fri Mar 26 00:00:00 +0000 2021
chile_cl,3858906129052094942,axelwilson1530,9839,524,93028,Tue Feb 07 00:00:00 +0000 2017
